"DamId","ScadaId","foreign_id","name","active","voltage","geometry"
"ea61ce8c-e90e-4307-bd4b-ae90d17fbbda",1600059211,"DV 127-OS/BA","ŽUPANJA-ORAŠJE",True,110,"LINESTRING(18.7197142220745 45.0659595833218,18.7195073298469 45.0652076794084,18.7201777331738 45.0621889323176,18.720743784909 45.0591002169791,18.7212705285163 45.0563092339947,18.7217947874865 45.0534553017526,18.7223052687581 45.0505746366616,18.7228089428107 45.0478470862023,18.7233259553631 45.0451372709217,18.7238274517052 45.0423557611976,18.7243856974712 45.0394021581511,18.7249404050958 45.0363586283459,18.7255094853534 45.0333598101058,18.7260828233166 45.0301449244084,18.7265851290553 45.0273903780788,18.7207303008976 45.0230048397118,18.7176972743761 45.0206970191439,18.7167398047896 45.0179168682756,18.7163839688397 45.0169158681778,18.715418871429 45.0165656358854,18.7116836930679 45.0177539671731,18.7074474254401 45.0191138525747,18.6990023880329 45.0219046142309,18.6954549845866 45.0230437996291,18.6923167619997 45.0259298575653,18.6914960034633 45.0267015488947,18.6896309641964 45.02837518986,18.6895435993323 45.0294117711782)"
"3ed6d429-d31d-4fb3-ac36-28d29d7b5f74",506495221,"DV 197-RI","GRAČAC-V.POPINA",True,110,"LINESTRING(16.0500726796703 44.2669193494529,16.0502211757969 44.2673026636421,16.0483769830442 44.2675546807654,16.0420453132038 44.2678496886581,16.0332092112148 44.2694375312339,16.0216493777474 44.2668560561857,15.982355451045 44.2725896757487,15.9641212401601 44.2767546873839,15.9442049308167 44.2751294496365,15.932302889334 44.2763687585178,15.9161373952915 44.2780499318217,15.9065668579674 44.2848564729566,15.9013062433202 44.2903762943039,15.8904817382294 44.2951152266701,15.8722424383617 44.2992408837232,15.8624747742386 44.2958678222316,15.8623718853382 44.2958375135127,15.859109242957 44.2956902457445,15.8578676823754 44.2950596387113,15.8578676823754 44.2950596387113)"
"8c21a1ee-015e-4828-91eb-f22f3404a79f",395056221,"DV 151-RI","PEHLIN-TURNIĆ (1)",True,110,"LINESTRING(14.4081 45.3542,14.4081 45.3531,14.408 45.3516,14.4091 45.3507,14.4093 45.35,14.4106 45.3493,14.4105 45.3467,14.4134 45.3435,14.4105176951855 45.3427755659078,14.4104275041872 45.3428939826526,14.4116 45.3416,14.4133 45.3389,14.4131 45.3386)"
"b14a26f7-4324-4621-89a9-ab586584d2d7",259665221,"DV 127-RI","PAZIN-TUPLJAK",True,110,"LINESTRING(13.8902959038031 45.2391621234925,13.8911347590868 45.2388218263937,13.8928254653875 45.2381854336706,13.8954753370359 45.2371871727086,13.8982020492283 45.2361622340324,13.9008783247347 45.2351454741861,13.9050563045632 45.2335591958719,13.9078655045006 45.2324915312413,13.9115749993144 45.2310827649942,13.9157993203472 45.2294791658555,13.9187396317927 45.2283729710505,13.9231631540212 45.2267325569821,13.9258651362754 45.2257302100781,13.9289224537971 45.2245974048383,13.9329830457917 45.2230904420044,13.9368022433264 45.2216730586675,13.9402246737468 45.2204037717322,13.9441865792737 45.2189337400161,13.9468463730247 45.2187361724525,13.9497487708478 45.2185210635835,13.9517627297341 45.2160962635726,13.9551997101319 45.215380179242,13.9589310259349 45.2146255462704,13.9634624233532 45.2136950986225,13.9666245429067 45.2130469096877,13.9710731376064 45.2121335892706,13.9747091768109 45.2113864919796,13.9786071796097 45.2105861856108,13.981345909369 45.2100240653613,13.9850320267405 45.2092662864766,13.9891567929745 45.2084186780115,13.9929567828612 45.207638162431,13.9950610685149 45.2072109572301,13.9993798980009 45.206350105972,14.0038389991874 45.2054603468056,14.0069615822166 45.2048369722838,14.0100929030944 45.2038961979475,14.0136747600348 45.2028208210326,14.0174015860529 45.2017012227503,14.0208432151773 45.2006668005257,14.0237678405724 45.1997878629059,14.0290694011895 45.1981942936337,14.0306603625815 45.1977159989752,14.0352940462332 45.1963221025619,14.0387379685714 45.1952867094723,14.0431218100917 45.1939686852055,14.0461572963418 45.1927884580021,14.0500218732539 45.1919173110167,14.0549845159925 45.1904208687334,14.0579888524711 45.1895138151161,14.0626399416284 45.1878304460961,14.0637172799342 45.1881409390695,14.0649644243316 45.1909491191172,14.0687213192043 45.1924587512952,14.072308889785 45.1939000067059,14.0739933729931 45.1945761436702,14.0747740880457 45.1980724950698,14.0753601516699 45.2006963912923,14.0793848994993 45.2018445594808,14.0834111974451 45.2029934528719,14.0874009822758 45.2036296974109,14.0914624086152 45.2042762882111,14.0953232656767 45.2048919021885,14.0990699628181 45.2054886058061,14.099156254143 45.2059540945312)"
"4c23a035-111c-4ac6-83f2-7b05368bfbba",985606211,"DV 183-RI","LIČKI OSIK-GRAČAC",True,110,"LINESTRING(15.4354911001401 44.600941704361,15.4359919218018 44.6005516255777,15.4353150933223 44.5988027644177,15.4343576753581 44.5963305752735,15.4327870679465 44.5936548845848,15.4313107434409 44.5911393705125,15.4300437026435 44.588976648616,15.4294910063358 44.5868383078814,15.4287998571413 44.5841581557572,15.4283062755632 44.582236840671,15.4292235321332 44.5810251576809,15.4303577719035 44.5784090323894,15.4316390120884 44.5754750928505,15.4328811292893 44.5726305647304,15.4341877412156 44.569637908148,15.4353791622826 44.5668988416817,15.4366787642013 44.5638950206309,15.438014318483 44.5608687252266,15.4391535237994 44.5582298047118,15.4401461319801 44.5559760931474,15.4415680378127 44.5530643465449,15.4431527640344 44.5498185014006,15.4446212066777 44.5468101437349,15.4460612244111 44.5438563263637,15.4472943595039 44.5413304374837,15.447758679392 44.5403774130541,15.4489293842473 44.5379824291134,15.4503957026922 44.5349709394914,15.4518759095751 44.5319363345874,15.4532027685587 44.5292147965351,15.4545945218989 44.5263609538711,15.4564089980438 44.5237367868805,15.4581466976398 44.5212240479843,15.4600990469559 44.5184018066588,15.4619657582032 44.5157011072613,15.4639601425355 44.5128174271126,15.4657869537535 44.5101730749337,15.4675245774125 44.5076566778796,15.4693832948957 44.5049693850579,15.4713584474922 44.5021145395935,15.473014700047 44.4997175518763,15.4748340792945 44.4970788399456,15.4766056336103 44.4945162577788,15.478092611346 44.4923664109873,15.4777142413654 44.4903354452585,15.4772381548553 44.4877752384607,15.476997886265 44.4864824082355,15.4764883911086 44.4837489068287,15.4759286408769 44.480735532243,15.4753642433571 44.4776999427337,15.474757639896 44.474428634827,15.4744439214139 44.4727453223551,15.473882078793 44.4697108806104,15.4735660373823 44.4679982339669,15.4750020398545 44.4668340409123,15.4776373443887 44.464704233462,15.4804514680799 44.4624283497721,15.4834835948981 44.459978220021,15.4862348578915 44.4577530390822,15.4875285625472 44.4554079504155,15.4889001267728 44.4529197713779,15.4904417681642 44.450125561175,15.4915923329563 44.4480547310661,15.4943125849599 44.4472114415207,15.4980881423186 44.446048654664,15.5015297481342 44.4449742444436,15.5052434925573 44.443844343036,15.508067249307 44.4429722759571,15.5108977735965 44.4412024436278,15.5142586925971 44.4390975049303,15.5177111816107 44.4369341800369,15.5210342856085 44.4348551325595,15.5238388211054 44.4331037262034,15.5264850042757 44.4314444232369,15.5297728565154 44.4293830127364,15.5328298509678 44.4274694682545,15.5362350201137 44.4253348709351,15.5393718690371 44.4233695636925,15.542185453839 44.4216285508242,15.5449772322137 44.4198562522003,15.5468213430224 44.4180266974387,15.5484330351471 44.4164252138069,15.5499918897822 44.4148759826535,15.5523298252496 44.4125583070294,15.554233825053 44.4106705593518,15.556469400272 44.4084504964324,15.5584558413705 44.406296231287,15.5608731803323 44.4040811294254,15.5628525006041 44.4021192436617,15.5645599309253 44.4004077938163,15.5668254249725 44.398181616076,15.5686302841204 44.3963922184441,15.5700742908777 44.3949655928908,15.5745422461541 44.3938891436383,15.5782013671705 44.3930098599144,15.5819284682184 44.392111121385,15.5862104059475 44.3910780058438,15.5893834659979 44.3903144450168,15.5922074758768 44.389634061932,15.595972417894 44.3887217978135,15.5990735118604 44.3875487479912,15.6023068925742 44.3863268538381,15.6059225575193 44.3849598234985,15.6091387519829 44.3837418769168,15.6117474521942 44.3827576862363,15.6149488160966 44.3815486554078,15.6186005195266 44.3801679780418,15.6217852309469 44.3789654156321,15.6255476604641 44.3775484507921,15.6288268321044 44.3763109724171,15.6321039106013 44.3750783613602,15.6355999067134 44.3737615438272,15.6386382342658 44.3726156676871,15.6411408922788 44.3716744189915,15.6437870610641 44.3701890552733,15.6459947868555 44.36895029041,15.649365219389 44.3682068921898,15.6529835763584 44.3668740836568,15.6562843997214 44.3656580113375,15.6597491528662 44.364382933469,15.6621934920399 44.3634820606654,15.6653841208511 44.3623066857331,15.668455942638 44.3611752991786,15.6715473726948 44.3600356141293,15.6751534869243 44.3587073038862,15.6776126832868 44.3577976421695,15.6798051622653 44.356990050516,15.6821434190451 44.3561024327316,15.6854230071041 44.3548576529245,15.6882366342791 44.3537884867925,15.6907399704787 44.3528376844153,15.693542173436 44.3517734066029,15.6973018837419 44.3503451787375,15.6998438852008 44.3493796294978,15.7030521421829 44.3481584507094,15.7073688533965 44.3465185493222,15.7114584515341 44.3449622539541,15.7134898660527 44.3441885001009,15.7171614456196 44.3427910392159,15.7211010767014 44.3412890723584,15.7231374872077 44.3405138548692,15.7248807389805 44.3398481980053,15.7290575868259 44.3382527352548,15.7306377907705 44.3371625934056,15.7320702094097 44.3361826411879,15.734685701471 44.3343898935372,15.7369102116722 44.3327391169154,15.7382623648525 44.3317348546281,15.7398972642772 44.330524796494,15.7426043097819 44.3284947459716,15.7450564248035 44.3266842824035,15.7477208332438 44.3247206296812,15.7498044102406 44.3231748363279,15.7524627324798 44.3212011216871,15.7553319807758 44.3190706032531,15.7569960452483 44.3178335540364,15.7600965588787 44.3155330744903,15.7609753747337 44.3148413037015,15.7636424129523 44.3129012890112,15.7661877724059 44.311015670735,15.768227094093 44.3095046663613,15.7700728473518 44.308132276646,15.770869547638 44.3073607913625,15.7736282476673 44.3046932411563,15.7754971905758 44.3028858931266,15.777492259383 44.3009581305185,15.7782287349354 44.3002527956022,15.7809248096376 44.2976470554011,15.7829258191043 44.2957119553723,15.7842087768286 44.2945647842479,15.7860265824759 44.2927108113454,15.7885954282665 44.2902274477336,15.7906876479333 44.2882078759568,15.7926429013358 44.286318281509,15.7943549488783 44.2846593149065,15.7955793101952 44.2834748911135,15.7967218596167 44.2823680681344,15.798215177425 44.2809208175877,15.8009260177052 44.2811397744391,15.8028766889405 44.281296790285,15.8056722106745 44.2815216083208,15.809664819278 44.2818446067618,15.8110836726438 44.2817904209352,15.8129236477661 44.2817212453778,15.8165107108742 44.2815891407352,15.8194096312451 44.2814791514343,15.822241162562 44.2833613371634,15.8238767386036 44.2844489149777,15.8257163229224 44.2856683760493,15.8275438827554 44.2868826743139,15.8299920604153 44.2882171708862,15.8305654331478 44.2889898992633,15.8337022030177 44.2900077084168,15.8372149311459 44.2891369347486,15.8408133290501 44.2882447206272,15.8446001543245 44.2873064461263,15.8479123296749 44.2885736734107,15.8509113003528 44.2897218183643,15.8533234566744 44.2906534106866,15.8552322106709 44.2926105288173,15.8568893333789 44.2943090379894,15.8577408989457 44.2947697490477)"
"cc12810e-c5fc-4802-bcd4-f75ba576187b",163636221,"DV 108-ST","BILICE-V.GLAVA",True,110,"LINESTRING(15.904001952696 43.7563747148201,15.9100365521535 43.7547847609315,15.9332238628417 43.741415375327,15.9762 43.7132,15.9777 43.7133,15.9839 43.7135,15.9904 43.7121,15.9925 43.7103,16.007 43.7053,16.0098 43.7057,16.0132 43.7095,16.0157 43.7111,16.0304 43.7179,16.037 43.719,16.0527 43.7202)"
"b4a782df-6146-4da7-afe1-8f800dd297cf",324069221,"DV 181-ST","PLOČE-VRGORAC",True,110,"LINESTRING(17.4361656200645 43.0627181285175,17.4412500825459 43.0655101415072,17.4418318410937 43.0664238149783,17.4439513749519 43.0694733313327,17.445586011524 43.0718229968741,17.4463312598533 43.072897167183,17.4459886029557 43.0755444307416,17.4457720339923 43.0772199408288,17.445477491808 43.0794996791115,17.4452760646069 43.0810548626174,17.4447146357622 43.0835926138275,17.4442779602774 43.0855649387939,17.444645539332 43.0869167740065,17.4456051965033 43.0904438312411,17.4464317658228 43.093482688564,17.4449952526549 43.0962303400204,17.4441373278793 43.0978734627551,17.4424491944216 43.1011028988228,17.4413202736812 43.1032675646221,17.4413944002775 43.105127414988,17.4414399895649 43.1062420733387,17.4415299584982 43.1084692008802,17.4416855134783 43.1123356840255,17.4396041460546 43.1151337001043,17.437560078028 43.1178802392634,17.4354215467631 43.1207533992578,17.4340831945277 43.1225503981754,17.4326035958051 43.1245361983332,17.4314369816835 43.1261037145706,17.4305124913756 43.1273444974023,17.4292218178513 43.1278657284285,17.4283653342683 43.1282110380701,17.4261096206267 43.1291213581852,17.4220584268527 43.1307559966393,17.4191866607535 43.131913536278,17.4157408146704 43.1333054606516,17.4152104565646 43.1350325420726,17.4146564188381 43.136842854495,17.4138076390138 43.1396131872454,17.4127815918224 43.1429615015872,17.4122104065593 43.144819258723,17.4116444996591 43.1466654512319,17.4105580769639 43.1502052829526,17.4100162171968 43.1519725374417,17.4065392257138 43.1537250113797,17.4044773135593 43.154763182503,17.4007669780173 43.1566309472593,17.3974364488574 43.1583084152228,17.3952915262409 43.1593893171997,17.3934007473156 43.1603401042255,17.3924988671552 43.1631210347452,17.3916646657417 43.1656899856511,17.390768205753 43.1684525502432,17.3902965015949 43.1699092899357,17.3899782652539 43.1722529627163,17.3897187939111 43.1741702533057,17.388570666508 43.175971277011,17.3878870475952 43.1770424339103,17.3873954331718 43.179737647398,17.3872138968555 43.1807389266868,17.3865889744905 43.1841589507714,17.3864029317514 43.1851859496674,17.3858006936548 43.1884972684675,17.3854209435506 43.1905787777284,17.3850731921438 43.1924879223599,17.384623749238 43.1949525467404,17.3842831528223 43.1968228950943,17.3845726078727 43.1999337367755,17.3847592400035 43.201941976248,17.3833657969526 43.2029189598273,17.3827810716197 43.203220210074)"
"1c9bbb92-61f8-4fbc-93ae-efe2faf496c7",164624221,NULL,"TS Zelengrad",True,110,"POINT(15.6692 44.1567)"
"69803cc4-490b-409a-8be5-ea56bc6c3b6f",985599211,"DV 159-RI","KRK-LOŠINJ",True,110,"LINESTRING(14.5600782127502 45.1172326078911,14.5597691047634 45.1171001256149,14.5594396200482 45.1167742657763,14.5574399035224 45.1149028689653,14.5547891340808 45.1124210265972,14.5527514992392 45.11051295297,14.5507599209967 45.1086478581783,14.5483929289319 45.1064310976865,14.5463797250917 45.1044438133126,14.5446330690635 45.1027195136628,14.5423981127928 45.1005129601494,14.5405333217673 45.0986717674108,14.5379732117049 45.0961437260958,14.5358421209335 45.0940393295026,14.5340146784972 45.0922345356014,14.5324905738029 45.0907292679977,14.5302967660163 45.0877828298487,14.5286809951351 45.0855537913345,14.5266719142754 45.0827740730471,14.525082130001 45.0806007031427,14.5237721154374 45.0787995945077,14.5224361742678 45.0769797341615,14.5205097155038 45.0743855383125,14.5187612843072 45.071982026983,14.5168045743025 45.0692944989168,14.5148515136592 45.0666174804266,14.5128511027879 45.0638852415788,14.5112310902375 45.0616709572487,14.5092423005563 45.0589413121302,14.5073410694457 45.0563429444013,14.5048632334418 45.0541432326843,14.5021326653491 45.05171181138,14.4995307284492 45.049390854803,14.4971160998403 45.0472462329577,14.4946428325669 45.0450489257645,14.4919349511007 45.0426328352965,14.4897373177947 45.0406727790593,14.4871399455114 45.0383646047214,14.4853389036382 45.0367573830704,14.4831489643653 45.0348101913335,14.4827025739481 45.0344126987505,14.4827310318895 45.0344563489824,14.4827221311537 45.0345005844764,14.4826980649037 45.034523513546,14.4826065820802 45.0345208505649,14.4824953878339 45.0344519548933,14.482432571002 45.0344229638595,14.4823657949182 45.0343967446268,14.4822424901299 45.0343762092649,14.4820685334128 45.0343570645852,14.4819375170228 45.0343472929724,14.4816714391808 45.0343400597911,14.4805066438765 45.0342371423209,14.4434075612074 44.9771986323555,14.4433790520341 44.9771047219754,14.4433508938116 44.9770401507308,14.4432147457467 44.9769063004738,14.4431843630072 44.9768489177417,14.4431686645801 44.9767939462003,14.4431648342443 44.9767573007717,14.4432099734633 44.9766519594655,14.4432974978073 44.9764901291429,14.4433078296892 44.9764574222268,14.4433411108838 44.976424646884,14.4433430611692 44.9763539225328,14.4433116721095 44.9762300307353,14.4433075541148 44.9762188440283,14.4432991936393 44.9761961330232,14.4434000762635 44.9761740353752,14.4434179444194 44.9762245872835,14.443418589125 44.9762264107972,14.4434490541292 44.9762358280549,14.4435805598813 44.9762330474026,14.4434179444194 44.9762245872835,14.4433075541148 44.9762188440283,14.4422926634579 44.9761660376708,14.4381684960772 44.9760117894402,14.4340263935312 44.9758528040088,14.4323985304394 44.9757930010875,14.4295507343918 44.9744761228706,14.4280346339959 44.9737746301923,14.4245201579846 44.9721419310353,14.4225489072709 44.9712266850784,14.419980919761 44.9700284178053,14.4191783786341 44.9677046189056,14.4197983221251 44.9657335107859,14.4204573852438 44.9636367873242,14.421428186214 44.9605569381397,14.4221355451129 44.9583084499053,14.423076128845 44.9553170739484,14.4236584002262 44.9534615711695,14.4244979786079 44.950797425422,14.4251930909681 44.9485835000219,14.4260202940117 44.9459387171026,14.4267089146538 44.9437923325512,14.4276016480821 44.9409266619686,14.4282172895241 44.938972576068,14.4290018120947 44.9364770319979,14.4297942660348 44.9339667621269,14.4304923226177 44.9317335541702,14.4310376787556 44.9300139817643,14.4319054410105 44.9272601877675,14.4322485564303 44.9261703652527,14.4328924461263 44.924932373204,14.4325429669825 44.9238469465485,14.4331183883466 44.921798766382,14.4320496939239 44.9187432469229,14.431295068678 44.9166037859506,14.4305736348477 44.9145590670273,14.4295921670098 44.9117647546514,14.4293567059254 44.9091496394063,14.429168542958 44.9070946062457,14.4289599330988 44.9047903686954,14.4287401973631 44.9023449648224,14.4285026003415 44.8997227233974,14.4283114950361 44.8975997257607,14.4280368383146 44.8945420879341,14.4278307577091 44.8922851924865,14.4276785206273 44.8906018235162,14.42742836257 44.8878381318642,14.4271997858902 44.8852751419894,14.4269570380783 44.8826111967456,14.4267396203288 44.8802162776273,14.4264946471737 44.8774999415803,14.4263056587366 44.8754072708676,14.4260968997561 44.8731015747332,14.425838907095 44.870261787142,14.4258248421795 44.8675961891861,14.4258157313596 44.8654009229291,14.4258048484496 44.8628100336352,14.4257939647138 44.8603468446131,14.4257826143433 44.8577009643522,14.4257747489461 44.8557756826885,14.4257645136293 44.8534512647695,14.4257474440245 44.8505016224839,14.4257355873898 44.8480854902461,14.4257235207809 44.8451416299221,14.4257109067281 44.8427380908229,14.4256947861098 44.8397948373825,14.4256855426137 44.8373830334703,14.425668951091 44.8345128503537,14.4256552173349 44.8317755118978,14.4256485230389 44.8292722830341,14.4256328534824 44.8263856314904,14.4256182775053 44.823912058939,14.4234313775959 44.8222472379884,14.4204811923839 44.8199804999455,14.4183413860887 44.8183393973299,14.4156727402638 44.816291210526,14.4132169591099 44.8144163015776,14.4106268043504 44.8124305840562,14.4093158246518 44.8109945318745,14.4068538735936 44.8095425179561,14.4071561930678 44.8077317688899,14.407635347824 44.8048435254416,14.408038614935 44.8024133201178,14.4084508741566 44.7999283518963,14.4089233077956 44.7970788522174,14.40931523194 44.794709057176,14.4097889596336 44.7918479486385,14.4102650791919 44.7889705599175,14.4106320999051 44.7867522705157,14.4110674583722 44.7840976740875,14.4114149796137 44.7819892541152,14.4118336278337 44.779442740934,14.4122692945278 44.7767964176892,14.4127086189412 44.774109162452,14.4130951690804 44.7717519167307,14.4134660297944 44.7694814339157,14.4129572211331 44.7676116916001,14.4122423591462 44.7649847470131,14.4115211477909 44.7623299555104,14.4107988477613 44.7597764876128,14.410092456812 44.7570679435954,14.4094285190982 44.754625280011,14.4087446788451 44.7521083523304,14.4080070171835 44.7493883808634,14.4073122152523 44.7468189181232,14.40756581588 44.7441520360953,14.40775158664 44.7422163774807,14.4080095010435 44.7395308854993,14.4082106277769 44.7374604001325,14.4085061287001 44.7344266347972,14.4087310717823 44.7320836718967,14.4089707577026 44.7296048897168,14.4091981019933 44.7272702159598,14.4094426892989 44.7246899404083,14.40964376579 44.7226261966127,14.4099063309593 44.7199369353199,14.410161552485 44.7172972222432,14.4103816602286 44.715043950444,14.4106140102496 44.7126268571264,14.4109052343072 44.7096402985097,14.4110182888095 44.708457518268,14.4086917337934 44.7062231563259,14.4067744977357 44.7043826220391,14.4048699128425 44.702550760405,14.4028613360342 44.7006213079169,14.4008844986428 44.6987226743632,14.3984025458677 44.6963386115388,14.3974614123331 44.6954351369437,14.397555645638 44.6955222995119,14.3976533178862 44.6955331630211,14.3976788423667 44.6954807393208,14.3974864637847 44.6953308727825,14.3973201317992 44.695139204635,14.3972591206494 44.6950361973848,14.3972481233483 44.6949771917437,14.3972248078929 44.6949502500195,14.3961879190473 44.6945124427578,14.3958574180467 44.6943477154567,14.3956627245599 44.6941907238732,14.3955716550102 44.694103126443,14.3955024893509 44.6939838758023,14.3955063112494 44.6939316979695,14.3954940385067 44.6938863648933,14.395489017108 44.6938717589351,14.3954348741314 44.6938246748255,14.3954265965778 44.6937712631461,14.3954266460796 44.6937664935889,14.3953558835026 44.693740380877,14.3952847067373 44.6936447885759,14.3951993849011 44.6934776642226,14.3951528038468 44.6934314298916,14.3950182010204 44.6933323524411,14.3949380107731 44.6932543516183,14.3946298431346 44.692774840693,14.3945383462103 44.6926194727231,14.3944503979012 44.6924868925839,14.3943960753131 44.6923966086541,14.3942281671921 44.6922976240673,14.3938678897513 44.6920619960637,14.3935696462784 44.6918910430895,14.3934352957295 44.6918168041469,14.3931876191094 44.6916727570583,14.3929789411167 44.6915396258043,14.3928338860644 44.6914515599121,14.3925440994498 44.6912808290843,14.392020260041 44.6909548706207,14.3917822980803 44.6908115020281,14.3915044048242 44.6906501913755,14.3914015797436 44.6906262456968,14.3913042578159 44.6906189785597,14.3912348989961 44.6905918807809,14.3908954481546 44.6904298813166,14.390796212484 44.6903884948428,14.3907005966672 44.6902784601191,14.3905282507228 44.6901586572171,14.3905151824012 44.6901053996377,14.3904614593171 44.6900550754964,14.3904264128859 44.689992251244,14.3903492515738 44.6899513418956,14.3902906717049 44.6899311406827,14.3902288411866 44.6898840131322,14.3899783926506 44.6896929660277,14.3898395267578 44.6894966633233,14.3898025310832 44.6894754969303,14.38979247447 44.6894840830071,14.3897420392993 44.6894933538236,14.3897299450229 44.6895270260798,14.3897619178046 44.6896431241951,14.3896955169168 44.6896228809879,14.3897299450229 44.6895270260798,14.3894387542119 44.6884696448449,14.3888407718077 44.6862920445606,14.3884571362392 44.6848980169672,14.3879415957393 44.6830209901191,14.3873259769125 44.6807916274135,14.3867080447097 44.6785467686861,14.3858989255827 44.6756212241405,14.3854432824448 44.6739640966805,14.3856940739962 44.6719366425435,14.3861055533644 44.6686965299252,14.3863713625094 44.6666036351501,14.3867290630306 44.6639371401718,14.3870454583372 44.66134610924,14.387399851957 44.6585920248092,14.3877233689125 44.6560614157892,14.3880527125965 44.6535014067949,14.3883594359903 44.6510998500054,14.3886739914194 44.6486581944203,14.3886072038009 44.6457679343762,14.3885705106351 44.6442047546512,14.3885228828849 44.6423378649387,14.3884568955801 44.6395647825527,14.3883934575959 44.6370300256964,14.3889751272646 44.6344087149733,14.3892804179676 44.6330335619401,14.3897053764475 44.6311207703772,14.3904401283336 44.6277918042862,14.3911623628704 44.6245310731884,14.3915936471268 44.6225795163909,14.3922638671794 44.6195456532253,14.3926799738182 44.6176650182947,14.3932987192348 44.6148690975942,14.3935727341017 44.6136221895527,14.3944897418475 44.6116523103142,14.395824752354 44.6087771807925,14.3963272530248 44.6076974264786,14.3969987892816 44.6062526285047,14.3983448434216 44.603357275405,14.3995041496742 44.6008595269532,14.4006513361735 44.5983914915519,14.4014745937734 44.5966239158622,14.4026835820106 44.5940201940735,14.4034521001502 44.5923713847543,14.404655122377 44.5897918185765,14.4057454227425 44.587437729157,14.4070106131749 44.5847179712461,14.4085589287286 44.5835016427403,14.4090897204644 44.5836021214601)"
"cda4bfa2-d534-420e-a686-0a1e0d064e90",1247040211,"DV 4115-ZG","TE JERTOVEC-ŽERJAVINEC",True,110,"LINESTRING(16.1629525572412 45.8753963058291,16.165413150914 45.8752861707011,16.1674577148424 45.87458729127,16.1712869889365 45.8732782174129,16.1746417994983 45.8721311825668,16.177938133349 45.872772803684,16.1806106386634 45.8749306151841,16.1843122294988 45.8779225030772,16.1878416822076 45.880779321752,16.1910692296882 45.8833913997323,16.1946542280428 45.886264350765,16.1983910144352 45.8892517739558,16.2023948862285 45.8924544386559,16.2061291296373 45.8954844534631,16.2093987133395 45.8981185081366,16.2128673217131 45.9008878394662,16.2142590482608 45.9045710456568,16.2156225148511 45.9082971833291,16.2172337710158 45.912564126069,16.2187036481947 45.9164801999896,16.2196096378189 45.9189007313493,16.2208647065021 45.9218437103471,16.2223045411418 45.9260998093175,16.2234456706295 45.9291887509929,16.2245768967838 45.932220290334,16.2255204152863 45.9346989414003,16.2264889786103 45.9373793140677,16.2274743759846 45.9398950174605,16.2280062895619 45.9436425245472,16.2284540413189 45.946736437403,16.2289868391245 45.9502960535242,16.2295072247528 45.9539792476335,16.229962530882 45.9568936533305,16.2305270635807 45.9608686088507,16.2310739463842 45.9647710478756,16.2317407634929 45.9691317901473,16.232309797899 45.9728789485094,16.2328977357639 45.9769910239221,16.2333418891287 45.9800769316058,16.2338445426001 45.9837072832187,16.2323461285842 45.9863360402207,16.2307115235917 45.9892323063289,16.2293773866298 45.9916099246252,16.2283978392199 45.9933271503596,16.2263173449059 45.9970243516584,16.2248939740767 45.99951696337,16.2233157081425 46.0023328828027,16.221436245902 46.0056672983476,16.2196425420162 46.0088248605661,16.2183620617942 46.010971698683,16.2159511028952 46.0150052292318,16.2145206528256 46.017764288786,16.2105759888555 46.0202889147119,16.2062515375698 46.0230407388482,16.2025872866539 46.0253258446309,16.1986416802105 46.0278386375135,16.1945139491428 46.0304763764583,16.1912118498266 46.0325567662156,16.1889660330645 46.033989209928,16.1850758358474 46.0371777698515)"
